Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC,actual,scheduled,deviation,percent,frequency,Ncd_values,price
3/20/2024,20:30,82,50.02,383.127268,386.2,-3.072732,0.795632,434.03,3000.8,-95.781817,-96.55,0.7681829999999934,0.795632,50.02,434.03,3000.730207409974
3/20/2024,20:45,83,49.95,380.21818,386.2,-5.98182,1.548892,450.01,6056.91,-95.054545,-96.55,1.4954549999999927,1.548892,49.95,450.01,6056.72734094997
3/20/2024,21:00,84,50.0,390.109088,386.2,3.909088,1.012193,457.82,-4474.27,-97.527272,-96.55,-0.9772719999999993,1.012193,50.0,457.82,-4474.146670399997
3/20/2024,21:15,85,49.99,379.927272,386.2,-6.272728,1.624218,451.49,6372.24,-94.981818,-96.55,1.568181999999993,1.624218,49.99,451.49,6372.166420619972
3/20/2024,21:30,86,50.01,381.67272,386.2,-4.52728,1.172263,429.16,4371.51,-95.41818,-96.55,1.1318199999999905,1.172263,50.01,429.16,4371.586840799963
3/20/2024,21:45,87,50.04,376.43636,386.2,-9.76364,2.528131,429.36,5240.15,-94.10909,-96.55,2.4409100000000024,2.528131,50.04,429.36,5240.145588000005
3/20/2024,22:00,88,50.02,399.127272,386.2,12.927272,3.3473,429.13,-13868.62,-99.781818,-96.55,-3.231818000000004,3.3473,50.02,429.13,-13868.700583400017
3/20/2024,22:15,89,49.96,389.23636,400.006652,-10.770292,2.692528,404.63,9805.56,-97.30909,-100.001663,2.692572999999996,2.692528,49.96,404.63,9805.462316909985
3/20/2024,22:30,90,49.96,377.309088,400.006652,-22.697564,5.674297,398.97,20375.24,-94.327272,-100.001663,5.674391,5.674297,49.96,398.97,20375.205995430002
3/20/2024,22:45,91,49.97,376.43636,400.006652,-23.570292,5.892475,399.04,21162.45,-94.10909,-100.001663,5.892572999999999,5.892475,49.97,399.04,21162.350969279996
3/20/2024,23:00,92,50.0,363.927268,400.006652,-36.079384,9.019696,404.49,32835.77,-90.981817,-100.001663,9.019845999999987,9.019696,50.0,404.49,32835.93757685996
3/20/2024,23:15,93,49.96,357.23636,410.047852,-52.811492,12.879349,405.04,43347.1,-89.30909,-102.511963,13.202872999999997,12.879349,49.96,405.04,43347.036597007995
3/20/2024,23:30,94,49.96,354.909088,410.047852,-55.138764,13.44691,405.62,44589.12,-88.727272,-102.511963,13.784690999999995,13.44691,49.96,405.62,44589.09278992399
3/20/2024,23:45,95,49.97,333.963632,360.047852,-26.08422,7.244654,411.94,24176.72,-83.490908,-90.011963,6.52105499999999,7.244654,49.97,411.94,24176.55057029996
3/20/2024,24:00:00,96,50.01,320.872724,360.047852,-39.175128,10.880534,411.99,36314.53,-80.218181,-90.011963,9.793781999999993,10.880534,50.01,411.99,36314.46221561998
3/21/2024,0:15,1,49.99,340.363632,370.0337,-29.670068,8.018207,420.28,28056.84,-85.090908,-92.508425,7.417517000000004,8.018207,49.99,420.28,28056.906402840013
3/21/2024,0:30,2,49.99,341.527272,370.0337,-28.506428,7.703738,396.17,25410.11,-85.381818,-92.508425,7.126607000000007,7.703738,49.99,396.17,25410.131056710026
3/21/2024,0:45,3,49.95,343.27272,370.0337,-26.76098,7.232039,384.26,23136.99,-85.81818,-92.508425,6.690245000000004,7.232039,49.95,384.26,23137.141893300013
3/21/2024,1:00,4,49.97,338.03636,369.978352,-31.941992,8.633476,376.33,27046.65,-84.50909,-92.494588,7.985497999999993,8.633476,49.97,376.33,27046.642161059975
3/21/2024,1:15,5,49.98,322.909088,349.978352,-27.069264,7.734554,367.89,22406.6,-80.727272,-87.494588,6.767315999999994,7.734554,49.98,367.89,22406.65094915998
3/21/2024,1:30,6,49.94,321.45454,349.978352,-28.523812,8.150165,364.46,31187.37,-80.363635,-87.494588,7.130952999999991,8.150165,49.94,364.46,31187.365564559957
3/21/2024,1:45,7,49.92,303.709088,419.978352,-116.269264,27.684585,363.25,126704.43,-75.927272,-104.994588,29.06731599999999,27.684585,49.92,363.25,126704.43044399994
3/21/2024,2:00,8,49.98,284.799996,419.978352,-135.178356,32.186982,355.63,42940.19,-71.199999,-104.994588,33.79458899999999,32.186982,49.98,355.63,42940.109130006
3/21/2024,2:15,9,49.99,286.545452,419.978352,-133.4329,31.771376,354.1,42755.45,-71.636363,-104.994588,33.35822499999999,31.771376,49.99,354.1,42755.371152420004
3/21/2024,2:30,10,49.96,280.145452,419.978352,-139.8329,33.295264,354.23,42771.15,-70.036363,-104.994588,34.958225,33.295264,49.96,354.23,42771.067843326004
3/21/2024,2:45,11,49.95,292.945452,419.978352,-127.0329,30.247488,354.18,42765.11,-73.236363,-104.994588,31.758224999999996,30.247488,49.95,354.18,42765.030654516
3/21/2024,3:00,12,49.96,301.381816,419.978352,-118.596536,28.238726,355.4,42912.42,-75.345454,-104.994588,29.64913399999999,28.238726,49.96,355.4,42912.33806147999
3/21/2024,3:15,13,49.94,304.290904,360.0054,-55.714496,15.476017,354.21,59203.89,-76.072726,-90.00135,13.928624,15.476017,49.94,354.21,59203.894884479996
3/21/2024,3:30,14,49.97,307.2,360.0054,-52.8054,14.667947,354.04,31863.6,-76.8,-90.00135,13.201350000000005,14.667947,49.97,354.04,31863.600000000002
3/21/2024,3:45,15,49.99,308.945448,360.0054,-51.059952,14.183107,352.16,31694.4,-77.236362,-90.00135,12.764988000000002,14.183107,49.99,352.16,31694.4
3/21/2024,4:00,16,49.99,319.127268,360.0054,-40.878132,11.354866,351.99,31679.1,-79.781817,-90.00135,10.219532999999998,11.354866,49.99,351.99,31679.100000000002
3/21/2024,4:15,17,49.96,321.745448,360.0054,-38.259952,10.627605,342.53,29486.7,-80.436362,-90.00135,9.564988,10.627605,49.96,342.53,29486.658056759996
3/21/2024,4:30,18,49.96,322.909088,360.0054,-37.096312,10.304377,350.78,29278.52,-80.727272,-90.00135,9.274078000000003,10.304377,49.96,350.78,29278.449727560008
3/21/2024,4:45,19,50.0,326.109088,320.0054,6.103688,1.90737,346.99,-5294.72,-81.527272,-80.00135,-1.5259219999999942,1.90737,50.0,346.99,-5294.79674779998
3/21/2024,5:00,20,50.0,330.181812,320.0054,10.176412,3.180075,352.2,-8960.32,-82.545453,-80.00135,-2.5441029999999927,3.180075,50.0,352.2,-8960.330765999974
3/21/2024,5:15,21,50.0,333.381816,320.0054,13.376416,4.180059,364.15,-12177.54,-83.345454,-80.00135,-3.3441040000000015,4.180059,50.0,364.15,-12177.554716000004
3/21/2024,5:30,22,49.97,319.418176,333.0054,-13.587224,4.080181,364.08,11130.36,-79.854544,-83.25135,3.396805999999998,4.080181,49.97,364.08,11130.382156319993
3/21/2024,5:45,23,49.99,338.03636,347.019552,-8.983192,2.58867,365.28,7383.11,-84.50909,-86.754888,2.2457979999999935,2.58867,49.99,365.28,7383.105840959978
3/21/2024,6:00,24,49.98,342.109088,419.9925,-77.883412,18.544001,361.23,43617.69,-85.527272,-104.998125,19.470853000000005,18.544001,49.98,361.23,43617.743597812514
3/21/2024,6:15,25,49.98,346.181816,349.993752,-3.811936,1.089144,379.59,3255.74,-86.545454,-87.498438,0.9529839999999865,1.089144,49.98,379.59,3255.6887690399535
3/21/2024,6:30,26,49.95,348.799996,349.993752,-1.193756,0.341079,403.58,1083.85,-87.199999,-87.498438,0.2984389999999877,0.341079,49.95,403.58,1083.9961045799553
3/21/2024,6:45,27,49.98,319.127268,349.993752,-30.866484,8.819153,429.41,29822.27,-79.781817,-87.498438,7.716620999999989,8.819153,49.98,429.41,29822.34801248996
3/21/2024,7:00,28,50.02,284.799996,349.993752,-65.193756,18.62712,443.04,39873.6,-71.199999,-87.498438,16.298438999999988,18.62712,50.02,443.04,39873.6
3/21/2024,7:15,29,49.99,331.63636,349.993752,-18.357392,5.245063,449.55,18568.08,-82.90909,-87.498438,4.589347999999987,5.245063,49.99,449.55,18568.272540599948
3/21/2024,7:30,30,49.99,352.290908,349.993752,2.297156,0.656342,445.39,-2557.87,-88.072727,-87.498438,-0.5742890000000074,0.656342,49.99,445.39,-2557.8257771000326
3/21/2024,7:45,31,50.03,350.83636,349.993752,0.842608,0.240749,431.09,-908.31,-87.70909,-87.498438,-0.21065200000001028,0.240749,50.03,431.09,-908.0997068000443
3/21/2024,8:00,32,50.06,340.072724,349.993752,-9.921028,2.83463,420.71,0.0,-85.018181,-87.498438,2.4802569999999946,2.83463,50.06,420.71,0.0
3/21/2024,8:15,33,50.0,317.672728,349.993752,-32.321024,9.234743,420.67,30592.26,-79.418182,-87.498438,8.080255999999991,9.234743,50.0,420.67,30592.091623679968
3/21/2024,8:30,34,50.02,327.563632,349.993752,-22.43012,6.40872,402.97,20336.89,-81.890908,-87.498438,5.607529999999997,6.40872,50.02,402.97,20336.99727689999
3/21/2024,8:45,35,50.01,288.290908,266.993752,21.297156,7.97665,377.56,-20102.43,-72.072727,-66.748438,-5.324289000000007,7.97665,50.01,377.56,-20102.385548400027
3/21/2024,9:00,36,50.04,242.327268,266.993752,-24.666484,9.2386,361.39,11142.78,-60.581817,-66.748438,6.166620999999992,9.2386,50.04,361.39,11142.775815949984
3/21/2024,9:15,37,49.97,267.345452,266.993752,0.3517,0.131726,357.59,-314.32,-66.836363,-66.748438,-0.08792500000001269,0.131726,49.97,357.59,-314.41100750004534
3/21/2024,9:30,38,50.0,278.690904,266.993752,11.697152,4.381058,391.5,-11448.63,-69.672726,-66.748438,-2.924288000000004,4.381058,50.0,391.5,-11448.587520000017
3/21/2024,9:45,39,50.04,280.727268,286.9796,-6.252332,2.178668,367.1,2869.04,-70.181817,-71.7449,1.563083000000006,2.178668,50.04,367.1,2869.038846500011
3/21/2024,10:00,40,50.07,334.545448,336.9925,-2.447052,0.726144,359.12,0.0,-83.636362,-84.248125,0.6117629999999963,0.726144,50.07,359.12,0.0
3/21/2024,10:15,41,50.05,329.01818,336.9925,-7.97432,2.36632,356.8,0.0,-82.254545,-84.248125,1.9935800000000086,2.36632,50.05,356.8,0.0
3/21/2024,10:30,42,50.07,342.109088,347.0337,-4.924612,1.419059,360.02,0.0,-85.527272,-86.758425,1.2311530000000062,1.419059,50.07,360.02,0.0
3/21/2024,10:45,43,50.04,345.309088,347.0337,-1.724612,0.496958,356.43,768.38,-86.327272,-86.758425,0.431153000000009,0.496958,50.04,356.43,768.379318950016
3/21/2024,11:00,44,50.01,345.6,347.0337,-1.4337,0.41313,359.25,1158.8,-86.4,-86.758425,0.3584249999999969,0.41313,50.01,359.25,1158.87763124999
3/21/2024,11:15,45,50.03,314.763632,356.978352,-42.21472,11.825569,357.85,32206.5,-78.690908,-89.244588,10.55368,11.825569,50.03,357.85,32206.500000000004
3/21/2024,11:30,46,49.99,335.999996,356.978352,-20.978356,5.876647,352.48,16637.55,-83.999999,-89.244588,5.244588999999991,5.876647,49.99,352.48,16637.51457647997
3/21/2024,11:45,47,49.9,313.018176,376.9642,-63.946024,16.963421,356.18,85411.11,-78.254544,-94.24105,15.986506000000006,16.963421,49.9,356.18,85411.10560620003
3/21/2024,12:00,48,49.95,267.927268,376.9642,-109.036932,28.92501,354.53,31907.7,-66.981817,-94.24105,27.259232999999995,28.92501,49.95,354.53,31907.699999999997
3/21/2024,12:15,49,49.99,277.81818,337.6466,-59.82842,17.719243,335.03,30152.7,-69.454545,-84.41165,14.957104999999999,17.719243,49.99,335.03,30152.699999999997
3/21/2024,12:30,50,49.97,274.03636,337.6466,-63.61024,18.839295,338.8,30492.0,-68.50909,-84.41165,15.902559999999994,18.839295,49.97,338.8,30492.0
3/21/2024,12:45,51,49.98,268.509088,312.6466,-44.137512,14.117381,324.55,29209.5,-67.127272,-78.16165,11.03437799999999,14.117381,49.98,324.55,29209.5
3/21/2024,13:00,52,50.0,299.63636,312.6466,-13.01024,4.161325,315.09,9223.76,-74.90909,-78.16165,3.2525599999999883,4.161325,50.0,315.09,9223.642173599967
3/21/2024,13:15,53,50.08,301.381816,332.632452,-31.250636,9.394945,291.27,0.0,-75.345454,-83.158113,7.8126589999999965,9.394945,50.08,291.27,0.0
3/21/2024,13:30,54,50.03,318.254544,332.632452,-14.377908,4.322461,285.07,9222.16,-79.563636,-83.158113,3.5944769999999977,4.322461,50.03,285.07,9222.098025509993
3/21/2024,13:45,55,50.02,334.25454,332.632452,1.622088,0.487652,297.98,-1208.31,-83.563635,-83.158113,-0.4055220000000048,0.487652,50.02,297.98,-1208.3744556000145
3/21/2024,14:00,56,49.99,337.163632,332.632452,4.53118,1.362218,302.27,-3424.11,-84.290908,-83.158113,-1.1327950000000016,1.362218,49.99,302.27,-3424.0994465000044
3/21/2024,14:15,57,49.9,338.618176,323.132452,15.485724,4.792377,307.36,-23798.46,-84.654544,-80.783113,-3.871431000000001,4.792377,49.9,307.36,-23798.460643200007
3/21/2024,14:30,58,49.88,344.727268,323.132452,21.594816,6.682961,322.41,-34811.92,-86.181817,-80.783113,-5.398703999999995,6.682961,49.88,322.41,-34811.92313279997
3/21/2024,14:45,59,49.93,356.363632,323.132452,33.23118,10.284074,322.43,-40180.24,-89.090908,-80.783113,-8.307794999999999,10.284074,49.93,322.43,-40180.23512774999
3/21/2024,15:00,60,49.91,334.83636,323.132452,11.703908,3.622016,321.08,-14092.09,-83.70909,-80.783113,-2.925977000000003,3.622016,49.91,321.08,-14092.090427400015
3/21/2024,15:15,61,49.92,340.945448,323.132452,17.812996,5.512599,344.31,-22999.47,-85.236362,-80.783113,-4.453249,5.512599,49.92,344.31,-22999.47244785
3/21/2024,15:30,62,49.85,329.309088,323.132452,6.176636,1.911487,346.25,-10693.3,-82.327272,-80.783113,-1.5441589999999934,1.911487,49.85,346.25,-10693.301074999954
3/21/2024,15:45,63,49.94,340.363632,323.132452,17.23118,5.332544,350.03,-22617.86,-85.090908,-80.783113,-4.307794999999999,5.332544,49.94,350.03,-22617.862257749992
3/21/2024,16:00,64,49.96,327.563632,323.132452,4.43118,1.37132,370.0,-4098.86,-81.890908,-80.783113,-1.1077949999999959,1.37132,49.96,370.0,-4098.841499999985
3/21/2024,16:15,65,50.02,316.21818,323.132452,-6.914272,2.139764,376.96,5864.52,-79.054545,-80.783113,1.7285679999999957,2.139764,50.02,376.96,5864.408939519985
3/21/2024,16:30,66,50.02,336.290904,323.132452,13.158452,4.072154,390.03,-12830.43,-84.072726,-80.783113,-3.289613000000003,4.072154,50.02,390.03,-12830.47758390001
3/21/2024,16:45,67,50.01,329.309088,323.132452,6.176636,1.911487,371.77,-5740.87,-82.327272,-80.783113,-1.5441589999999934,1.911487,50.01,371.77,-5740.719914299975
3/21/2024,17:00,68,50.02,326.109088,323.132452,2.976636,0.921181,420.7,-3130.85,-81.527272,-80.783113,-0.7441589999999962,0.921181,50.02,420.7,-3130.6769129999843
3/21/2024,17:15,69,50.04,310.690904,323.132452,-12.441548,3.850294,395.99,6158.41,-77.672726,-80.783113,3.110387000000003,3.850294,50.04,395.99,6158.410740650006
3/21/2024,17:30,70,50.05,314.472724,303.1466,11.326124,3.736187,405.51,0.0,-78.618181,-75.78665,-2.8315310000000125,3.736187,50.05,405.51,0.0
3/21/2024,17:45,71,50.01,299.345452,281.7125,17.632952,6.259201,406.2,-17906.11,-74.836363,-70.428125,-4.408238000000011,6.259201,50.01,406.2,-17906.262756000047
3/21/2024,18:00,72,50.0,389.818176,458.6125,-68.794324,15.000534,422.54,55712.41,-97.454544,-114.653125,17.198581000000004,15.000534,50.0,422.54,55712.361153125006
3/21/2024,18:15,73,50.07,440.727268,458.6125,-17.885232,3.899857,443.99,0.0,-110.181817,-114.653125,4.471308000000008,3.899857,50.07,443.99,0.0
3/21/2024,18:30,74,49.99,450.61818,458.6125,-7.99432,1.743154,446.96,8039.65,-112.654545,-114.653125,1.998580000000004,1.743154,49.99,446.96,8039.567851200016
3/21/2024,18:45,75,49.98,293.23636,299.980852,-6.744492,2.248308,525.73,7977.9,-73.30909,-74.995213,1.6861230000000091,2.248308,49.98,525.73,7978.0090031100435
3/21/2024,19:00,76,49.96,250.181816,249.967952,0.213864,0.085557,594.83,-318.23,-62.545454,-62.491988,-0.053466000000000236,0.085557,49.96,594.83,-318.03180780000145
3/21/2024,19:15,77,49.94,240.290904,249.967952,-9.677048,3.871315,618.22,17947.63,-60.072726,-62.491988,2.4192619999999962,3.871315,49.94,618.22,17947.633843679974
3/21/2024,19:30,78,49.93,250.472724,249.967952,0.504772,0.201935,624.55,-1182.21,-62.618181,-62.491988,-0.12619300000000067,0.201935,49.93,624.55,-1182.2075722500063
3/21/2024,19:45,79,49.97,256.872724,249.967952,6.904772,2.762263,616.07,-10634.6,-64.218181,-62.491988,-1.726193000000002,2.762263,49.97,616.07,-10634.557215100014
3/21/2024,20:00,80,50.03,236.218176,249.967952,-13.749776,5.500616,530.05,16397.94,-59.054544,-62.491988,3.4374439999999993,5.500616,50.03,530.05,16398.154729799997
3/21/2024,20:15,81,50.01,257.745448,281.7125,-23.967052,8.507628,450.07,24270.56,-64.436362,-70.428125,5.991762999999992,8.507628,50.01,450.07,24270.414960689966
3/21/2024,20:30,82,50.0,280.727268,281.7125,-0.985232,0.34973,450.02,997.56,-70.181817,-70.428125,0.24630799999999908,0.34973,50.0,450.02,997.5917354399962
3/21/2024,20:45,83,49.98,291.199996,281.7125,9.487496,3.367794,445.48,-10566.34,-72.799999,-70.428125,-2.3718740000000054,3.367794,49.98,445.48,-10566.224295200025
3/21/2024,21:00,84,50.02,290.61818,281.7125,8.90568,3.161265,445.42,-9916.83,-72.654545,-70.428125,-2.2264200000000045,3.161265,50.02,445.42,-9916.91996400002
3/21/2024,21:15,85,49.97,275.2,281.7125,-6.5125,2.311754,423.07,6199.2,-68.8,-70.428125,1.6281249999999972,2.311754,49.97,423.07,6199.297593749989
3/21/2024,21:30,86,49.98,269.381816,281.7125,-12.330684,4.377045,442.84,12286.29,-67.345454,-70.428125,3.0826709999999906,4.377045,49.98,442.84,12286.170230759963
3/21/2024,21:45,87,49.99,264.727272,281.7125,-16.985228,6.029277,422.54,16148.08,-66.181818,-70.428125,4.246306999999987,6.029277,49.99,422.54,16148.111038019953
3/21/2024,22:00,88,50.02,369.454544,458.6125,-89.157956,19.440804,429.32,56606.36,-92.363636,-114.653125,22.289489000000003,19.440804,50.02,429.32,56606.31156875
3/21/2024,22:15,89,49.96,392.727272,458.6125,-65.885228,14.366209,414.55,53152.65,-98.181818,-114.653125,16.471306999999996,14.366209,49.96,414.55,53152.68277175
3/21/2024,22:30,90,49.98,384.872724,458.6125,-73.739776,16.078885,414.52,54654.96,-96.218181,-114.653125,18.434944,16.078885,49.98,414.52,54654.91538125
3/21/2024,22:45,91,49.97,393.890904,458.6125,-64.721596,14.11248,422.36,53539.71,-98.472726,-114.653125,16.18039900000001,14.11248,49.97,422.36,53539.72415820002
3/21/2024,23:00,92,49.98,424.145452,458.6125,-34.467048,7.515506,422.4,32757.63,-106.036363,-114.653125,8.616762000000008,7.515506,49.98,422.4,32757.48241920003
3/21/2024,23:15,93,49.98,377.018176,375.6125,1.405676,0.374236,422.48,-1484.59,-94.254544,-93.903125,-0.3514189999999928,0.374236,49.98,422.48,-1484.6749911999698
3/21/2024,23:30,94,49.99,346.181816,375.6125,-29.430684,7.835385,422.64,27986.92,-86.545454,-93.903125,7.357670999999996,7.835385,49.99,422.64,27986.814642959984
3/21/2024,23:45,95,49.96,337.745452,375.6125,-37.867048,10.081413,422.48,35995.8,-84.436363,-93.903125,9.466762000000003,10.081413,49.96,422.48,35995.65848784001
3/21/2024,24:00:00,96,50.0,366.25454,375.6125,-9.35796,2.491387,420.7,8858.05,-91.563635,-93.903125,2.339489999999998,2.491387,50.0,420.7,8858.010986999992
3/22/2024,0:15,1,49.91,352.581816,349.993752,2.588064,0.73946,396.72,-3850.26,-88.145454,-87.498438,-0.6470160000000078,0.73946,49.91,396.72,-3850.2628128000465
3/22/2024,0:30,2,49.94,312.43636,349.993752,-37.557392,10.730875,362.92,40890.99,-78.10909,-87.498438,9.389347999999998,10.730875,49.94,362.92,40890.986113919986
3/22/2024,0:45,3,49.98,323.490904,349.993752,-26.502848,7.572377,361.46,21554.33,-80.872726,-87.498438,6.625711999999993,7.572377,49.98,361.46,21554.368735679975
3/22/2024,1:00,4,50.0,326.981816,349.993752,-23.011936,6.574956,360.64,18672.86,-81.745454,-87.498438,5.752983999999998,6.574956,50.0,360.64,18672.805347839992
3/22/2024,1:15,5,49.94,279.854544,279.993752,-0.139208,0.049718,353.51,147.63,-69.963636,-69.998438,0.03480199999999911,0.049718,49.94,353.51,147.6342602399962
3/22/2024,1:30,6,49.89,278.109088,279.993752,-1.884664,0.673109,353.4,2497.65,-69.527272,-69.998438,0.47116599999999664,0.673109,49.89,353.4,2497.650965999982
3/22/2024,1:45,7,49.91,266.472728,229.980852,36.491876,15.867354,348.23,-47653.37,-66.618182,-57.495213,-9.122969000000005,15.867354,49.91,348.23,-47653.37242305002
3/22/2024,2:00,8,49.96,231.854544,229.980852,1.873692,0.814717,344.0,-1611.3,-57.963636,-57.495213,-0.46842300000000137,0.814717,49.96,344.0,-1611.3751200000047
3/22/2024,2:15,9,49.97,236.218176,229.980852,6.237324,2.712106,350.06,-5458.49,-59.054544,-57.495213,-1.5593310000000002,2.712106,49.97,350.06,-5458.5940986000005
3/22/2024,2:30,10,49.97,240.872728,229.980852,10.891876,4.735993,350.1,-9533.22,-60.218182,-57.495213,-2.722968999999999,4.735993,49.97,350.1,-9533.114468999998
3/22/2024,2:45,11,49.99,226.909088,229.980852,-3.071764,1.335661,350.1,2419.58,-56.727272,-57.495213,0.7679410000000004,1.335661,49.99,350.1,2419.7052969000015
3/22/2024,3:00,12,50.01,232.727272,229.980852,2.74642,1.194195,350.07,-2403.58,-58.181818,-57.495213,-0.6866050000000001,1.194195,50.01,350.07,-2403.5981235000004
3/22/2024,3:15,13,49.99,235.345452,229.980852,5.3646,2.332629,357.57,-4795.73,-58.836363,-57.495213,-1.341149999999999,2.332629,49.99,357.57,-4795.550054999996
3/22/2024,3:30,14,49.98,301.381816,319.9667,-18.584884,5.808381,357.52,14949.98,-75.345454,-79.991675,4.646220999999997,5.808381,49.98,357.52,14950.05238727999
3/22/2024,3:45,15,49.97,317.672728,319.9667,-2.293972,0.716941,334.36,1725.8,-79.418182,-79.991675,0.5734929999999991,0.716941,49.97,334.36,1725.7780753199975
3/22/2024,4:00,16,49.98,316.799996,319.9667,-3.166704,0.989698,335.89,2393.32,-79.199999,-79.991675,0.7916759999999954,0.989698,49.98,335.89,2393.244464759986
